UserID,Age,Gender,BodyType,ProductID,Category,FabricType,Style,ColorPalette,Season,Rating,Sentiment,UserAction
U030,44,Male,Bulky,P2238,Blouses,Polyester,Sporty,Green,Winter,3,Neutral,Wished
U095,48,Male,Slim,P0133,Shorts,Cotton,Sporty,Red,Spring,5,Positive,Purchased
U021,43,Female,Slim,P2009,Blouses,Cotton,Casual,Blue,Spring,3,Neutral,Purchased
U024,23,Female,Athletic,P1839,Shirts,Denim,Sporty,Blue,Autumn,3,Neutral,Wished
U069,58,Female,Slim,P2810,Blouses,Cotton,Sporty,Black,Spring,4,Positive,Commented
U053,23,Male,Slim,P0857,Pants,Linen,Sporty,Blue,Spring,3,Neutral,Viewed
U031,37,Non-Binary,Slim,P2686,Shirts,Linen,Sporty,Green,Winter,4,Positive,Viewed
U007,27,Male,Bulky,P0596,Skirts,Cotton,Sporty,White,Autumn,1,Negative,Commented
U044,19,Non-Binary,Bulky,P1884,Jackets,Polyester,Sporty,Green,Autumn,3,Neutral,Wished
U045,19,Male,Athletic,P0450,Coats,Silk,Casual,Red,Spring,4,Positive,Wished
U005,53,Female,Athletic,P0398,Shirts,Polyester,Casual,White,Summer,3,Neutral,Wished
U058,23,Male,Bulky,P0184,Dresses,Silk,Formal,Green,Spring,3,Neutral,Wished
U013,55,Non-Binary,Bulky,P1432,Skirts,Denim,Casual,Red,Spring,5,Positive,Wished
U027,56,Male,Athletic,P2047,Jackets,Linen,Formal,Blue,Winter,4,Positive,Viewed
U014,58,Non-Binary,Slim,P2454,Shirts,Cotton,Casual,Black,Autumn,2,Negative,Commented
U023,20,Male,Bulky,P2325,Blouses,Denim,Sporty,White,Summer,2,Negative,Purchased
U021,43,Female,Slim,P0835,Blouses,Cotton,Sporty,Green,Summer,2,Negative,Commented
U017,25,Non-Binary,Bulky,P2555,Dresses,Polyester,Casual,Green,Spring,3,Neutral,Wished
U088,38,Male,Bulky,P1234,Coats,Denim,Sporty,Green,Spring,4,Positive,Commented
U095,48,Male,Slim,P2544,Pants,Cotton,Sporty,Red,Winter,1,Negative,Purchased
U075,52,Female,Athletic,P1537,Blouses,Denim,Casual,Green,Winter,5,Positive,Purchased
U058,23,Male,Bulky,P1847,Skirts,Cotton,Casual,White,Winter,5,Positive,Viewed
U002,37,Male,Bulky,P0600,Shirts,Cotton,Sporty,Green,Winter,3,Neutral,Purchased
U092,38,Male,Bulky,P1840,Shorts,Denim,Sporty,Red,Summer,5,Positive,Wished
U019,34,Male,Athletic,P1360,Jackets,Silk,Casual,Blue,Summer,3,Neutral,Wished
U059,32,Female,Slim,P0424,Shirts,Polyester,Formal,Green,Summer,3,Neutral,Viewed
U054,34,Non-Binary,Athletic,P0983,Skirts,Linen,Sporty,Black,Summer,5,Positive,Wished
U059,32,Female,Slim,P0690,Shorts,Polyester,Casual,Blue,Autumn,5,Positive,Purchased
U077,23,Male,Slim,P2705,Coats,Linen,Sporty,White,Autumn,1,Negative,Wished
U064,64,Female,Bulky,P0657,Blouses,Linen,Formal,White,Winter,5,Positive,Wished
U058,23,Male,Bulky,P1897,Blouses,Cotton,Formal,White,Summer,4,Positive,Purchased
U047,57,Non-Binary,Bulky,P2604,Jackets,Polyester,Formal,Black,Spring,3,Neutral,Purchased
U073,36,Non-Binary,Slim,P2690,Shirts,Linen,Casual,Red,Winter,3,Neutral,Wished
U053,23,Male,Slim,P1718,Coats,Polyester,Sporty,Red,Spring,3,Neutral,Purchased
U079,54,Female,Bulky,P2483,Shirts,Silk,Sporty,Green,Winter,3,Neutral,Wished
U085,39,Non-Binary,Bulky,P1000,Skirts,Cotton,Formal,White,Autumn,4,Positive,Purchased
U015,53,Non-Binary,Bulky,P0027,Shirts,Linen,Formal,Green,Winter,2,Negative,Purchased
U049,48,Male,Athletic,P1986,Coats,Denim,Formal,White,Summer,5,Positive,Viewed
U004,30,Male,Slim,P2091,Blouses,Polyester,Casual,Black,Summer,5,Positive,Purchased
U056,32,Non-Binary,Slim,P0647,Shirts,Linen,Sporty,Red,Summer,1,Negative,Purchased
U024,23,Female,Athletic,P0521,Shirts,Silk,Formal,Blue,Summer,4,Positive,Wished
U066,45,Male,Bulky,P1513,Skirts,Polyester,Formal,Black,Winter,3,Neutral,Commented
U045,19,Male,Athletic,P0758,Pants,Denim,Casual,White,Winter,2,Negative,Viewed
U097,25,Male,Slim,P1351,Jackets,Linen,Casual,Green,Winter,4,Positive,Wished
U026,63,Non-Binary,Bulky,P2430,Pants,Denim,Formal,Blue,Winter,4,Positive,Wished
U025,62,Male,Athletic,P2361,Dresses,Silk,Sporty,White,Summer,3,Neutral,Wished
U011,43,Male,Bulky,P0644,Shorts,Polyester,Formal,Blue,Winter,2,Negative,Wished
U061,35,Non-Binary,Slim,P1348,Skirts,Polyester,Sporty,Red,Spring,4,Positive,Wished
U086,64,Male,Athletic,P0763,Jackets,Linen,Casual,Black,Winter,3,Neutral,Purchased
U024,23,Female,Athletic,P0723,Skirts,Denim,Casual,White,Spring,5,Positive,Commented
U078,40,Male,Bulky,P0216,Pants,Denim,Sporty,Black,Spring,5,Positive,Commented
U052,34,Non-Binary,Slim,P0562,Skirts,Denim,Sporty,White,Autumn,1,Negative,Wished
U093,31,Female,Bulky,P2824,Dresses,Linen,Sporty,Green,Spring,5,Positive,Commented
U084,29,Male,Bulky,P0018,Coats,Cotton,Formal,Blue,Autumn,3,Neutral,Purchased
U019,34,Male,Athletic,P1466,Blouses,Polyester,Formal,White,Summer,1,Negative,Purchased
U070,29,Female,Athletic,P0035,Shirts,Denim,Casual,Blue,Winter,3,Neutral,Wished
U064,64,Female,Bulky,P0300,Coats,Cotton,Casual,Red,Spring,3,Neutral,Commented
U003,52,Male,Athletic,P0781,Pants,Linen,Formal,Green,Summer,2,Negative,Commented
U098,26,Non-Binary,Athletic,P1268,Dresses,Polyester,Casual,Blue,Spring,4,Positive,Purchased
U087,41,Female,Bulky,P0185,Skirts,Denim,Formal,Blue,Autumn,5,Positive,Wished
U083,21,Female,Athletic,P2878,Coats,Cotton,Casual,Green,Autumn,3,Neutral,Wished
U075,52,Female,Athletic,P1133,Shirts,Polyester,Formal,White,Summer,4,Positive,Commented
U020,29,Non-Binary,Slim,P0110,Pants,Cotton,Sporty,Blue,Winter,5,Positive,Purchased
U048,26,Female,Bulky,P1067,Jackets,Polyester,Formal,Red,Spring,1,Negative,Purchased
U061,35,Non-Binary,Slim,P0864,Blouses,Polyester,Formal,Blue,Summer,3,Neutral,Viewed
U004,30,Male,Slim,P1061,Skirts,Silk,Sporty,Green,Winter,2,Negative,Commented
U035,55,Non-Binary,Slim,P0722,Shorts,Silk,Sporty,White,Spring,4,Positive,Purchased
U004,30,Male,Slim,P1287,Dresses,Silk,Sporty,Green,Spring,3,Neutral,Commented
U066,45,Male,Bulky,P1736,Skirts,Cotton,Sporty,Blue,Winter,2,Negative,Wished
U079,54,Female,Bulky,P2238,Blouses,Polyester,Sporty,Green,Autumn,5,Positive,Viewed
U054,34,Non-Binary,Athletic,P2309,Blouses,Cotton,Formal,Red,Spring,4,Positive,Viewed
U076,43,Non-Binary,Bulky,P2159,Jackets,Cotton,Formal,Black,Spring,5,Positive,Purchased
U096,37,Male,Slim,P0485,Jackets,Polyester,Formal,Green,Winter,5,Positive,Purchased
U058,23,Male,Bulky,P2624,Blouses,Polyester,Formal,White,Autumn,2,Negative,Viewed
U056,32,Non-Binary,Slim,P1174,Skirts,Cotton,Sporty,Green,Winter,4,Positive,Purchased
U006,62,Male,Athletic,P2301,Pants,Silk,Formal,Green,Winter,4,Positive,Wished
U021,43,Female,Slim,P1212,Shirts,Polyester,Sporty,Blue,Summer,3,Neutral,Purchased
U081,43,Female,Slim,P0601,Pants,Linen,Formal,Blue,Autumn,3,Neutral,Wished
U008,32,Female,Athletic,P0356,Skirts,Polyester,Sporty,Black,Winter,5,Positive,Purchased
U032,36,Male,Slim,P2024,Blouses,Polyester,Casual,Red,Winter,3,Neutral,Viewed
U008,32,Female,Athletic,P0683,Jackets,Linen,Sporty,White,Spring,4,Positive,Purchased
U083,21,Female,Athletic,P2560,Jackets,Silk,Casual,Blue,Summer,3,Neutral,Purchased
U067,52,Non-Binary,Slim,P1794,Blouses,Silk,Sporty,Black,Autumn,3,Neutral,Purchased
U062,34,Non-Binary,Bulky,P0862,Shirts,Cotton,Formal,Blue,Autumn,5,Positive,Purchased
U025,62,Male,Athletic,P1508,Skirts,Cotton,Casual,Green,Summer,5,Positive,Wished
U007,27,Male,Bulky,P2903,Coats,Silk,Sporty,Red,Spring,3,Neutral,Wished
U091,52,Non-Binary,Bulky,P0550,Coats,Silk,Formal,Blue,Summer,4,Positive,Wished
U069,58,Female,Slim,P0750,Jackets,Silk,Casual,Black,Spring,4,Positive,Wished
U006,62,Male,Athletic,P1416,Pants,Cotton,Casual,Green,Autumn,3,Neutral,Purchased
U063,22,Male,Bulky,P2287,Pants,Silk,Casual,White,Spring,2,Negative,Purchased
U040,58,Male,Athletic,P2658,Pants,Silk,Formal,Blue,Spring,3,Neutral,Purchased
U087,41,Female,Bulky,P2065,Blouses,Cotton,Casual,Red,Summer,3,Neutral,Purchased
U049,48,Male,Athletic,P0111,Jackets,Polyester,Formal,White,Winter,3,Neutral,Wished
U048,26,Female,Bulky,P1834,Shirts,Polyester,Sporty,Green,Spring,2,Negative,Purchased
U080,57,Non-Binary,Bulky,P2585,Pants,Silk,Casual,Red,Autumn,4,Positive,Purchased
U066,45,Male,Bulky,P0513,Shirts,Cotton,Formal,Black,Autumn,4,Positive,Purchased
U080,57,Non-Binary,Bulky,P2965,Blouses,Denim,Formal,Blue,Spring,3,Neutral,Wished
U029,29,Male,Bulky,P1542,Blouses,Denim,Sporty,Black,Autumn,4,Positive,Commented
U064,64,Female,Bulky,P2388,Jackets,Polyester,Casual,Blue,Summer,4,Positive,Wished
U033,31,Non-Binary,Bulky,P2862,Coats,Cotton,Sporty,Black,Spring,4,Positive,Wished
U100,60,Female,Slim,P0379,Pants,Silk,Sporty,Green,Summer,3,Neutral,Viewed
U067,52,Non-Binary,Slim,P2154,Shorts,Cotton,Casual,Green,Summer,4,Positive,Wished
U072,33,Non-Binary,Bulky,P1755,Blouses,Silk,Formal,White,Summer,4,Positive,Wished
U057,32,Female,Slim,P2595,Shorts,Polyester,Sporty,Blue,Winter,4,Positive,Viewed
U013,55,Non-Binary,Bulky,P0504,Coats,Denim,Formal,Red,Autumn,2,Negative,Purchased
U006,62,Male,Athletic,P2917,Dresses,Linen,Formal,White,Summer,3,Neutral,Purchased
U026,63,Non-Binary,Bulky,P1493,Blouses,Cotton,Sporty,White,Autumn,2,Negative,Viewed
U089,20,Female,Bulky,P2767,Coats,Cotton,Casual,Red,Winter,3,Neutral,Wished
U025,62,Male,Athletic,P0495,Jackets,Denim,Formal,White,Winter,3,Neutral,Purchased
U023,20,Male,Bulky,P1395,Skirts,Polyester,Sporty,White,Autumn,4,Positive,Wished
U066,45,Male,Bulky,P2048,Blouses,Silk,Casual,White,Winter,4,Positive,Purchased
U056,32,Non-Binary,Slim,P1621,Shorts,Cotton,Casual,Blue,Winter,4,Positive,Purchased
U100,60,Female,Slim,P2615,Dresses,Denim,Formal,Blue,Autumn,3,Neutral,Viewed
U038,35,Non-Binary,Bulky,P0944,Shorts,Polyester,Casual,Blue,Summer,4,Positive,Viewed
U061,35,Non-Binary,Slim,P1984,Blouses,Polyester,Sporty,Red,Winter,3,Neutral,Wished
U018,44,Female,Slim,P0909,Skirts,Denim,Casual,White,Spring,3,Neutral,Wished
U048,26,Female,Bulky,P2130,Shirts,Cotton,Sporty,Blue,Summer,1,Negative,Wished
U028,25,Male,Bulky,P0406,Pants,Polyester,Sporty,Black,Winter,2,Negative,Viewed
U014,58,Non-Binary,Slim,P0099,Blouses,Cotton,Casual,Black,Winter,5,Positive,Purchased
U068,24,Male,Athletic,P0015,Dresses,Linen,Casual,Blue,Spring,3,Neutral,Purchased
U080,57,Non-Binary,Bulky,P1381,Dresses,Denim,Sporty,Red,Winter,3,Neutral,Wished
U085,39,Non-Binary,Bulky,P2486,Skirts,Denim,Casual,Black,Spring,2,Negative,Viewed
U017,25,Non-Binary,Bulky,P1835,Jackets,Polyester,Sporty,Black,Spring,3,Neutral,Purchased
U064,64,Female,Bulky,P0965,Pants,Denim,Formal,White,Winter,2,Negative,Purchased
U091,52,Non-Binary,Bulky,P1372,Dresses,Denim,Sporty,Red,Spring,5,Positive,Wished
U044,19,Non-Binary,Bulky,P1758,Coats,Denim,Casual,White,Summer,3,Neutral,Wished
U097,25,Male,Slim,P2567,Jackets,Denim,Sporty,Green,Autumn,4,Positive,Purchased
U033,31,Non-Binary,Bulky,P0260,Skirts,Silk,Formal,Red,Winter,3,Neutral,Viewed
U079,54,Female,Bulky,P2009,Blouses,Cotton,Casual,Blue,Spring,4,Positive,Commented
U014,58,Non-Binary,Slim,P0205,Pants,Denim,Formal,Blue,Winter,4,Positive,Purchased
U098,26,Non-Binary,Athletic,P2028,Shirts,Cotton,Casual,Green,Winter,4,Positive,Purchased
U081,43,Female,Slim,P0651,Pants,Cotton,Casual,Green,Autumn,1,Negative,Wished
U087,41,Female,Bulky,P0635,Coats,Polyester,Casual,White,Winter,3,Neutral,Wished
U072,33,Non-Binary,Bulky,P0899,Shorts,Polyester,Sporty,Red,Winter,2,Negative,Purchased
U097,25,Male,Slim,P1153,Blouses,Silk,Sporty,White,Summer,2,Negative,Wished
U057,32,Female,Slim,P0198,Blouses,Polyester,Sporty,Blue,Winter,2,Negative,Purchased
U099,49,Non-Binary,Athletic,P2426,Shirts,Polyester,Formal,Black,Autumn,3,Neutral,Purchased
U021,43,Female,Slim,P0345,Jackets,Silk,Formal,Black,Winter,1,Negative,Purchased
U077,23,Male,Slim,P0864,Blouses,Polyester,Formal,Blue,Autumn,2,Negative,Purchased
U090,35,Male,Slim,P1616,Shirts,Cotton,Sporty,Red,Summer,3,Neutral,Viewed
U063,22,Male,Bulky,P1068,Dresses,Cotton,Casual,Red,Autumn,5,Positive,Purchased
U010,30,Male,Slim,P0471,Dresses,Denim,Formal,Blue,Summer,4,Positive,Wished
U009,30,Female,Bulky,P2036,Jackets,Cotton,Sporty,White,Autumn,2,Negative,Commented
U024,23,Female,Athletic,P1163,Jackets,Polyester,Sporty,Black,Winter,3,Neutral,Purchased
U063,22,Male,Bulky,P0560,Pants,Linen,Formal,Red,Summer,3,Neutral,Purchased
U016,30,Female,Athletic,P0038,Shirts,Silk,Casual,Black,Autumn,4,Positive,Wished
U031,37,Non-Binary,Slim,P2833,Blouses,Linen,Sporty,Black,Winter,4,Positive,Wished
U001,19,Male,Slim,P2020,Shirts,Linen,Formal,Blue,Autumn,2,Negative,Purchased
U048,26,Female,Bulky,P0943,Dresses,Denim,Casual,White,Summer,3,Neutral,Purchased
U005,53,Female,Athletic,P2907,Skirts,Cotton,Formal,Black,Winter,3,Neutral,Purchased
U050,62,Non-Binary,Slim,P1513,Skirts,Polyester,Formal,Black,Summer,2,Negative,Wished
U085,39,Non-Binary,Bulky,P0469,Coats,Linen,Formal,Green,Spring,1,Negative,Commented
U062,34,Non-Binary,Bulky,P2266,Jackets,Linen,Formal,White,Summer,3,Neutral,Wished
U039,21,Male,Bulky,P1783,Coats,Denim,Formal,Red,Autumn,3,Neutral,Commented
U007,27,Male,Bulky,P0499,Skirts,Denim,Sporty,Blue,Spring,4,Positive,Purchased
U052,34,Non-Binary,Slim,P0638,Blouses,Denim,Formal,White,Autumn,3,Neutral,Wished
U094,41,Non-Binary,Slim,P1194,Blouses,Linen,Sporty,Green,Summer,4,Positive,Wished
U073,36,Non-Binary,Slim,P0518,Jackets,Denim,Sporty,Red,Autumn,4,Positive,Wished
U008,32,Female,Athletic,P2937,Shorts,Polyester,Casual,White,Summer,3,Neutral,Viewed
U025,62,Male,Athletic,P2491,Skirts,Linen,Casual,White,Spring,4,Positive,Viewed
U087,41,Female,Bulky,P0053,Jackets,Polyester,Formal,White,Summer,3,Neutral,Commented
U014,58,Non-Binary,Slim,P1548,Shorts,Cotton,Casual,Red,Spring,4,Positive,Wished
U064,64,Female,Bulky,P2101,Dresses,Linen,Formal,Black,Winter,5,Positive,Purchased
U030,44,Male,Bulky,P2262,Jackets,Polyester,Casual,White,Spring,2,Negative,Wished
U047,57,Non-Binary,Bulky,P0257,Shirts,Cotton,Sporty,Green,Winter,4,Positive,Wished
U064,64,Female,Bulky,P1732,Dresses,Silk,Casual,Red,Autumn,5,Positive,Purchased
U016,30,Female,Athletic,P1500,Dresses,Linen,Formal,Blue,Winter,5,Positive,Purchased
U059,32,Female,Slim,P0593,Blouses,Silk,Formal,Red,Autumn,4,Positive,Viewed
U076,43,Non-Binary,Bulky,P0134,Coats,Polyester,Casual,White,Autumn,5,Positive,Wished
U015,53,Non-Binary,Bulky,P2686,Shirts,Linen,Sporty,Green,Winter,2,Negative,Purchased
U083,21,Female,Athletic,P2346,Shorts,Cotton,Casual,Red,Spring,4,Positive,Wished
U072,33,Non-Binary,Bulky,P0469,Coats,Linen,Formal,Green,Winter,2,Negative,Wished
U026,63,Non-Binary,Bulky,P0310,Pants,Linen,Sporty,Black,Spring,2,Negative,Commented
U035,55,Non-Binary,Slim,P1141,Skirts,Polyester,Casual,Blue,Spring,5,Positive,Commented
U052,34,Non-Binary,Slim,P0030,Blouses,Polyester,Casual,Green,Summer,2,Negative,Purchased
U065,24,Female,Bulky,P0531,Shirts,Cotton,Sporty,Black,Spring,3,Neutral,Purchased
U063,22,Male,Bulky,P2142,Dresses,Polyester,Sporty,Blue,Summer,2,Negative,Purchased
U047,57,Non-Binary,Bulky,P1838,Dresses,Polyester,Formal,Blue,Summer,3,Neutral,Wished
U078,40,Male,Bulky,P0781,Pants,Linen,Formal,Green,Autumn,5,Positive,Purchased
U053,23,Male,Slim,P1132,Coats,Silk,Sporty,Black,Autumn,3,Neutral,Purchased
U091,52,Non-Binary,Bulky,P2538,Coats,Silk,Formal,Blue,Winter,3,Neutral,Viewed
U024,23,Female,Athletic,P0453,Jackets,Silk,Sporty,Green,Winter,4,Positive,Purchased
U040,58,Male,Athletic,P2166,Shorts,Polyester,Casual,Blue,Winter,2,Negative,Purchased
U021,43,Female,Slim,P0882,Coats,Linen,Formal,White,Winter,3,Neutral,Wished
U039,21,Male,Bulky,P2024,Blouses,Polyester,Casual,Red,Spring,3,Neutral,Commented
U087,41,Female,Bulky,P2505,Shirts,Denim,Casual,Green,Winter,3,Neutral,Wished
U081,43,Female,Slim,P2592,Skirts,Denim,Formal,White,Summer,5,Positive,Purchased
U003,52,Male,Athletic,P0371,Coats,Linen,Formal,Blue,Winter,4,Positive,Wished
U020,29,Non-Binary,Slim,P2710,Skirts,Cotton,Sporty,Black,Autumn,2,Negative,Commented
U093,31,Female,Bulky,P0135,Jackets,Polyester,Formal,Blue,Summer,3,Neutral,Purchased
U023,20,Male,Bulky,P0497,Dresses,Linen,Sporty,Blue,Winter,3,Neutral,Purchased
U010,30,Male,Slim,P1635,Dresses,Polyester,Sporty,Green,Autumn,1,Negative,Wished
U047,57,Non-Binary,Bulky,P1572,Coats,Polyester,Casual,White,Autumn,4,Positive,Commented
U099,49,Non-Binary,Athletic,P1310,Coats,Cotton,Casual,Green,Spring,3,Neutral,Purchased
U021,43,Female,Slim,P2247,Blouses,Cotton,Formal,Blue,Spring,3,Neutral,Viewed
U009,30,Female,Bulky,P0779,Jackets,Silk,Casual,Red,Autumn,4,Positive,Commented
U033,31,Non-Binary,Bulky,P0422,Blouses,Linen,Sporty,Red,Spring,2,Negative,Purchased
U024,23,Female,Athletic,P2350,Jackets,Silk,Sporty,White,Spring,5,Positive,Purchased
U060,39,Female,Athletic,P1917,Skirts,Cotton,Sporty,Green,Spring,4,Positive,Wished
U092,38,Male,Bulky,P2731,Blouses,Polyester,Sporty,Red,Winter,3,Neutral,Viewed
U099,49,Non-Binary,Athletic,P0995,Pants,Silk,Sporty,Red,Autumn,5,Positive,Wished
U063,22,Male,Bulky,P0382,Jackets,Silk,Formal,Red,Winter,4,Positive,Commented
U033,31,Non-Binary,Bulky,P2633,Dresses,Silk,Sporty,Green,Summer,3,Neutral,Purchased
U012,49,Female,Slim,P2287,Pants,Silk,Casual,White,Winter,2,Negative,Wished
U012,49,Female,Slim,P0765,Blouses,Linen,Casual,Black,Spring,4,Positive,Wished
U059,32,Female,Slim,P0042,Shorts,Linen,Sporty,Green,Spring,4,Positive,Purchased
U044,19,Non-Binary,Bulky,P0503,Shirts,Linen,Sporty,Black,Spring,2,Negative,Wished
U034,43,Non-Binary,Bulky,P2894,Shorts,Polyester,Casual,White,Summer,3,Neutral,Wished
U018,44,Female,Slim,P1840,Shorts,Denim,Sporty,Red,Summer,4,Positive,Viewed
U007,27,Male,Bulky,P1951,Dresses,Polyester,Formal,Black,Summer,4,Positive,Wished
U046,19,Male,Slim,P1036,Skirts,Polyester,Sporty,White,Spring,2,Negative,Wished
U076,43,Non-Binary,Bulky,P1258,Dresses,Linen,Formal,Red,Autumn,5,Positive,Purchased
U031,37,Non-Binary,Slim,P0547,Jackets,Linen,Casual,White,Autumn,2,Negative,Purchased
U025,62,Male,Athletic,P1299,Jackets,Denim,Sporty,Red,Spring,4,Positive,Purchased
U079,54,Female,Bulky,P0067,Coats,Cotton,Casual,White,Spring,1,Negative,Wished
U013,55,Non-Binary,Bulky,P0489,Blouses,Cotton,Sporty,Red,Winter,2,Negative,Viewed
U078,40,Male,Bulky,P0642,Shirts,Silk,Formal,Black,Spring,5,Positive,Purchased
U040,58,Male,Athletic,P2522,Coats,Denim,Formal,Green,Winter,3,Neutral,Viewed
U023,20,Male,Bulky,P0842,Dresses,Polyester,Formal,Green,Autumn,2,Negative,Viewed
U048,26,Female,Bulky,P0936,Blouses,Linen,Casual,Black,Spring,5,Positive,Commented
U088,38,Male,Bulky,P2005,Shorts,Linen,Casual,White,Summer,4,Positive,Viewed
U054,34,Non-Binary,Athletic,P0083,Shirts,Polyester,Sporty,Red,Spring,4,Positive,Purchased
U085,39,Non-Binary,Bulky,P0547,Jackets,Linen,Casual,White,Summer,2,Negative,Purchased
U094,41,Non-Binary,Slim,P0305,Shorts,Cotton,Sporty,White,Spring,5,Positive,Purchased
U072,33,Non-Binary,Bulky,P1977,Coats,Denim,Formal,Black,Autumn,3,Neutral,Purchased
U041,55,Male,Athletic,P2545,Shirts,Polyester,Casual,Black,Summer,3,Neutral,Commented
U040,58,Male,Athletic,P0287,Dresses,Cotton,Sporty,Blue,Winter,3,Neutral,Wished
U081,43,Female,Slim,P0562,Skirts,Denim,Sporty,White,Summer,3,Neutral,Purchased
U061,35,Non-Binary,Slim,P2452,Coats,Silk,Formal,Red,Spring,3,Neutral,Viewed
U079,54,Female,Bulky,P0344,Jackets,Polyester,Formal,Green,Autumn,3,Neutral,Viewed
U054,34,Non-Binary,Athletic,P0766,Blouses,Denim,Casual,Red,Autumn,4,Positive,Purchased
U082,54,Non-Binary,Bulky,P0414,Blouses,Cotton,Sporty,Red,Autumn,2,Negative,Purchased
U007,27,Male,Bulky,P0381,Blouses,Linen,Formal,White,Winter,3,Neutral,Purchased
U088,38,Male,Bulky,P1766,Pants,Cotton,Casual,Green,Spring,4,Positive,Purchased
U026,63,Non-Binary,Bulky,P2886,Jackets,Silk,Sporty,White,Summer,3,Neutral,Purchased
U057,32,Female,Slim,P2389,Shorts,Linen,Casual,Blue,Summer,5,Positive,Wished
U014,58,Non-Binary,Slim,P2569,Pants,Polyester,Formal,White,Summer,3,Neutral,Commented
U097,25,Male,Slim,P0339,Coats,Cotton,Formal,White,Autumn,2,Negative,Viewed
U071,46,Non-Binary,Athletic,P1316,Dresses,Cotton,Sporty,Red,Winter,5,Positive,Commented
U045,19,Male,Athletic,P1385,Shorts,Polyester,Formal,Red,Spring,3,Neutral,Purchased
U038,35,Non-Binary,Bulky,P2688,Blouses,Denim,Sporty,Green,Summer,3,Neutral,Commented
U099,49,Non-Binary,Athletic,P1442,Shirts,Polyester,Formal,Green,Summer,4,Positive,Purchased
U023,20,Male,Bulky,P0548,Dresses,Linen,Casual,Red,Autumn,3,Neutral,Purchased
U083,21,Female,Athletic,P0236,Shirts,Denim,Sporty,Black,Autumn,3,Neutral,Purchased
U082,54,Non-Binary,Bulky,P1396,Shirts,Polyester,Sporty,Red,Summer,4,Positive,Purchased
U018,44,Female,Slim,P1187,Pants,Cotton,Sporty,Blue,Autumn,5,Positive,Viewed
U026,63,Non-Binary,Bulky,P1403,Coats,Polyester,Casual,Black,Spring,5,Positive,Wished
U077,23,Male,Slim,P0247,Shorts,Denim,Formal,Black,Winter,1,Negative,Wished
U013,55,Non-Binary,Bulky,P0378,Dresses,Cotton,Formal,Green,Spring,2,Negative,Wished
U090,35,Male,Slim,P1200,Coats,Silk,Casual,Red,Autumn,2,Negative,Wished
U059,32,Female,Slim,P1579,Blouses,Linen,Casual,Red,Summer,4,Positive,Purchased
U057,32,Female,Slim,P2735,Pants,Polyester,Formal,Black,Autumn,3,Neutral,Wished
U048,26,Female,Bulky,P2393,Shorts,Denim,Sporty,Green,Spring,4,Positive,Purchased
U037,40,Female,Athletic,P0877,Blouses,Linen,Formal,Black,Spring,3,Neutral,Viewed
U085,39,Non-Binary,Bulky,P1373,Blouses,Silk,Sporty,Blue,Winter,5,Positive,Purchased
U009,30,Female,Bulky,P2761,Coats,Linen,Sporty,Red,Summer,3,Neutral,Viewed
U081,43,Female,Slim,P2218,Skirts,Linen,Sporty,Red,Summer,4,Positive,Viewed
U084,29,Male,Bulky,P1839,Shirts,Denim,Sporty,Blue,Winter,3,Neutral,Wished
U085,39,Non-Binary,Bulky,P0821,Jackets,Cotton,Sporty,Black,Autumn,4,Positive,Viewed
U068,24,Male,Athletic,P1841,Jackets,Denim,Casual,White,Autumn,4,Positive,Wished
U087,41,Female,Bulky,P2256,Shorts,Denim,Sporty,Black,Winter,2,Negative,Wished
U033,31,Non-Binary,Bulky,P2715,Jackets,Silk,Formal,White,Autumn,1,Negative,Viewed
U058,23,Male,Bulky,P0199,Shirts,Cotton,Formal,Black,Winter,2,Negative,Commented
U097,25,Male,Slim,P2835,Blouses,Denim,Casual,White,Autumn,4,Positive,Viewed
U048,26,Female,Bulky,P2211,Pants,Denim,Formal,White,Winter,4,Positive,Wished
U093,31,Female,Bulky,P1396,Shirts,Polyester,Sporty,Red,Spring,5,Positive,Commented
U010,30,Male,Slim,P0189,Coats,Denim,Casual,Blue,Summer,3,Neutral,Purchased
U034,43,Non-Binary,Bulky,P1135,Skirts,Polyester,Formal,White,Winter,3,Neutral,Commented
U024,23,Female,Athletic,P1494,Dresses,Cotton,Sporty,Blue,Summer,5,Positive,Purchased
U057,32,Female,Slim,P0282,Pants,Polyester,Casual,Green,Autumn,2,Negative,Purchased
U061,35,Non-Binary,Slim,P0856,Skirts,Polyester,Casual,Blue,Summer,5,Positive,Commented
